Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
3550	-4084.208	-4080.327	-3.881061	0.3359443	0.181098	0.614624	0.604773	0.439506	0.159294	0.186406	0.14806	0.230263	0.119603	0.0123339	0.109409	0.239985	0.0786604	0.0930666	0.271561	0.085857	0.0579403	0.462549	0.0290263	0.329036	0.294745	0.144221	0.231998	0.00865866	0.132594	0.651511	3.20724	3.124015
3560	-4086.667	-4084.162	-2.504542	0.3356808	0.17361	0.51144	0.605773	0.51032	0.254271	0.135036	0.179321	0.146828	0.106097	0.0938292	0.0563563	0.199371	0.0141095	0.0861142	0.247955	0.0655508	0.0661171	0.519484	0.0147789	0.345728	0.292235	0.121907	0.240131	0.0086308	0.132388	0.651135	3.20785	2.986363
3570	-4083.485	-4085.588	2.102776	0.4195876	0.196717	0.392443	0.407905	0.444094	0.207361	0.17091	0.135576	0.254281	0.0278736	0.0861174	0.0939105	0.0720183	0.0364222	0.132322	0.244488	0.0814236	0.0557347	0.449193	0.0368385	0.332859	0.294143	0.131128	0.24187	0.0196387	0.19623	0.751635	3.0325	2.525631
3580	-4081.944	-4084.474	2.529746	0.3427915	0.148396	0.485019	0.410612	0.300505	0.261157	0.213108	0.121532	0.146559	0.0779818	0.0422798	0.130089	0.0973107	0.0483841	0.102441	0.272104	0.0832309	0.0301931	0.456992	0.0550382	0.341442	0.298084	0.131563	0.228911	0.00939855	0.137941	0.661142	3.19152	2.482934
3590	-4082.464	-4084.399	1.935266	0.4015346	0.207659	0.485019	0.358679	0.368439	0.215592	0.192524	0.148514	0.18557	0.0314578	0.0242429	0.0876967	0.173369	0.0636199	0.092813	0.291699	0.0786985	0.0622647	0.424237	0.0502874	0.323153	0.300436	0.111024	0.265387	0.0169364	0.182902	0.732936	3.06723	2.542382
3600	-4079.367	-4083.456	4.088638	0.3802393	0.146059	0.410775	0.340451	0.342637	0.195657	0.138534	0.133044	0.177063	0.103929	0.0394253	0.0585732	0.173369	0.0675277	0.104686	0.307529	0.086199	0.0588513	0.384905	0.0578303	0.314875	0.310524	0.110847	0.263754	0.0139699	0.166847	0.70898	3.1102	2.327045
3610	-4085.67	-4089.475	3.805469	0.4006398	0.124156	0.443151	0.420503	0.361428	0.193436	0.155274	0.13811	0.155846	0.0584258	0.0115672	0.0724256	0.173369	0.0476708	0.106012	0.292499	0.0968986	0.0555528	0.382821	0.0662161	0.316886	0.338557	0.10975	0.234807	0.0168068	0.182234	0.731972	3.06899	2.355362
3620	-4085.44	-4086.612	1.171906	0.3261256	0.173817	0.471518	0.454533	0.27399	0.280952	0.19256	0.0915843	0.197318	0.143531	0.00586494	0.085262	0.210489	0.0372981	0.0723722	0.23666	0.107917	0.0468918	0.505893	0.030265	0.341499	0.286862	0.146644	0.224995	0.00765213	0.124912	0.637178	3.23026	2.618718
3630	-4086.379	-4085.38	-0.9984423	0.3318359	0.164103	0.512365	0.465322	0.277886	0.199535	0.189442	0.199046	0.337393	0.025957	0.0521025	0.142914	0.210489	0.0591987	0.0875556	0.238421	0.0697194	0.0291694	0.497556	0.0775788	0.348599	0.298113	0.138741	0.214547	0.00822962	0.129381	0.64559	3.2168	2.835753
3640	-4083.483	-4082.092	-1.391165	0.3436323	0.160441	0.585465	0.472435	0.330451	0.262686	0.147705	0.221815	0.246918	0.0421463	0.0249287	0.151217	0.1868	0.0420162	0.103258	0.268612	0.0661546	0.0342221	0.458791	0.0689619	0.334478	0.297657	0.12529	0.242576	0.00949151	0.138597	0.662304	3.18961	2.875025
3650	-4091.114	-4086.673	-4.440886	0.3836457	0.152145	0.694949	0.5495	0.383713	0.252062	0.122082	0.127567	0.407811	0.0303175	0.0608193	0.12036	0.1868	0.0918721	0.12023	0.252957	0.091219	0.0496025	0.435046	0.0509449	0.331483	0.310904	0.119552	0.238061	0.0144275	0.169437	0.712959	3.10318	3.179997
3660	-4088.034	-4084.116	-3.917774	0.3513555	0.147104	0.533809	0.508781	0.459495	0.289	0.116888	0.0638928	0.339202	0.0999908	0.0933875	0.173515	0.209419	0.0932031	0.0982146	0.301883	0.0891085	0.0181984	0.458255	0.0343406	0.339845	0.280292	0.125467	0.254396	0.0103669	0.144609	0.672783	3.17224	3.127686
3670	-4086.003	-4078.363	-7.639714	0.3143189	0.154509	0.615011	0.508781	0.526934	0.316441	0.231455	0.185194	0.199032	0.207056	0.107323	0.0192723	0.209419	0.219452	0.0944296	0.269881	0.0834123	0.0216755	0.492574	0.0380278	0.326526	0.315897	0.122078	0.2355	0.00652851	0.11567	0.619084	3.25872	3.49988
3680	-4079.282	-4080.044	0.7625885	0.4150702	0.182211	0.455888	0.435233	0.335134	0.212866	0.223889	0.107898	0.292631	0.0772805	0.0460208	0.066525	0.0962716	0.127803	0.101149	0.235143	0.0988705	0.0409474	0.483472	0.0404189	0.350854	0.290958	0.13128	0.226908	0.0189472	0.192921	0.747086	3.04105	2.65965
3690	-4083.342	-4082.061	-1.281187	0.3319483	0.154336	0.592684	0.474527	0.435271	0.216616	0.174454	0.0830606	0.269257	0.118692	0.0363792	0.0946694	0.0962716	0.11781	0.093706	0.24686	0.117785	0.0514397	0.457437	0.0327723	0.313321	0.298505	0.142315	0.245859	0.00824121	0.129469	0.645754	3.21654	2.864027
3700	-4080.743	-4080.602	-0.1406931	0.3786093	0.176928	0.52878	0.552964	0.341529	0.173116	0.181541	0.143384	0.190125	0.0101339	0.0433649	0.100644	0.201523	0.105947	0.127431	0.250282	0.0957502	0.0199175	0.474711	0.031908	0.328918	0.296377	0.140496	0.23421	0.0137533	0.165605	0.707055	3.11359	2.749978
3710	-4081.919	-4084.559	2.640172	0.3615931	0.173522	0.3982	0.374565	0.355872	0.221586	0.157906	0.0995038	0.234842	0.130217	0.0269776	0.0578275	0.198277	0.0425967	0.121368	0.225679	0.0613248	0.0377228	0.522902	0.031003	0.324334	0.304011	0.135794	0.23586	0.0115857	0.152542	0.686136	3.14974	2.471891
3720	-4084.908	-4084.066	-0.8420846	0.3183984	0.131526	0.47181	0.59087	0.3975	0.219313	0.244377	0.094642	0.149917	0.166626	0.0882624	0.0756475	0.136513	0.0531134	0.112437	0.256586	0.097717	0.0270927	0.461	0.0451673	0.312563	0.315355	0.134709	0.237374	0.00690593	0.118863	0.625445	3.24879	2.820117
3730	-4082.695	-4081.219	-1.476779	0.3751991	0.201362	0.463914	0.481046	0.419556	0.217996	0.175869	0.114659	0.266463	0.0725773	0.0886822	0.0615147	0.238218	0.0817285	0.0738342	0.205876	0.11731	0.0206236	0.505609	0.0767462	0.335081	0.293851	0.135159	0.235909	0.0133051	0.163001	0.702985	3.12071	2.883587
3740	-4081.928	-4082.768	0.840561	0.3391453	0.16071	0.588297	0.402388	0.410649	0.189785	0.160477	0.129968	0.18631	0.0900912	0.0370076	0.0639328	0.157041	0.0751956	0.0920542	0.15491	0.0901371	0.0206052	0.583699	0.0585947	0.344076	0.301479	0.136371	0.218074	0.00900071	0.135095	0.65605	3.19985	2.651853
3750	-4085.08	-4082.554	-2.525683	0.296567	0.148406	0.427868	0.652477	0.496179	0.225542	0.185323	0.11911	0.193141	0.0732141	0.039926	0.139636	0.207656	0.0800007	0.116449	0.175129	0.0612843	0.0522609	0.556811	0.0380655	0.345101	0.281403	0.135213	0.238283	0.00502097	0.101827	0.589992	3.30316	2.988477
3760	-4080.323	-4081.648	1.324961	0.3466598	0.16977	0.488361	0.442113	0.322457	0.157254	0.223907	0.137781	0.212992	0.0898829	0.0661188	0.0476481	0.125522	0.119606	0.147023	0.21385	0.0857828	0.0324405	0.487894	0.0330095	0.328439	0.290489	0.146039	0.235033	0.0098301	0.140956	0.666455	3.18276	2.603413
3770	-4079.486	-4079.357	-0.1288225	0.3369081	0.161208	0.425935	0.543353	0.412636	0.237098	0.226935	0.118131	0.143217	0.133105	0.0428796	0.0793229	0.125522	0.0994474	0.119303	0.206611	0.115029	0.0359591	0.478009	0.0450888	0.32555	0.290125	0.143112	0.241214	0.00876093	0.133347	0.652885	3.20501	2.748791
3780	-4081.544	-4079.545	-1.999528	0.3668009	0.192246	0.4699	0.475847	0.46763	0.279901	0.181771	0.10343	0.208159	0.0776435	0.0386225	0.0725876	0.259141	0.108983	0.0647349	0.25202	0.118521	0.0429363	0.479231	0.0425572	0.332681	0.306559	0.136172	0.224588	0.0122307	0.156557	0.692703	3.13851	2.935862
3790	-4085.787	-4083.957	-1.830118	0.3865201	0.215167	0.601665	0.537659	0.3376	0.286209	0.186507	0.177699	0.17593	0.103976	0.0287665	0.0313361	0.187234	0.0491731	0.0929376	0.220513	0.121772	0.0526672	0.480683	0.0314271	0.32759	0.305865	0.131112	0.235433	0.0148187	0.171617	0.716272	3.09729	2.918921
3800	-4082.823	-4082.749	-0.07460194	0.4193221	0.143184	0.557482	0.46158	0.44521	0.15914	0.193824	0.155178	0.163743	0.103976	0.116936	0.0324672	0.092883	0.117765	0.114852	0.289311	0.0862475	0.0458315	0.440799	0.0229591	0.338593	0.300994	0.122253	0.238159	0.0195978	0.196036	0.75137	3.033	2.743369
3810	-4084.734	-4077.089	-7.644936	0.3789899	0.194598	0.642934	0.584914	0.455465	0.334524	0.193824	0.151835	0.237726	0.177244	0.197055	0.0249229	0.191225	0.114134	0.0979532	0.203448	0.0968303	0.0338442	0.543424	0.0244993	0.332314	0.283073	0.146254	0.238359	0.0138037	0.165895	0.707506	3.11279	3.500402
3820	-4084.927	-4083.466	-1.460758	0.3228638	0.191588	0.367224	0.444747	0.380924	0.276603	0.323774	0.133515	0.158387	0.178875	0.121732	0.0638528	0.191225	0.0495386	0.0856742	0.222049	0.0791194	0.0448974	0.528242	0.0400179	0.353453	0.275271	0.134286	0.23699	0.00733217	0.122358	0.632275	3.23803	2.881985
3830	-4084.852	-4083.279	-1.572619	0.4078679	0.155778	0.420385	0.444747	0.493066	0.25891	0.153101	0.133515	0.198306	0.0782147	0.175447	0.0736497	0.191225	0.116827	0.0869372	0.217379	0.0861135	0.0553404	0.519828	0.0344013	0.331221	0.307057	0.142613	0.219109	0.0178657	0.187609	0.739656	3.05487	2.893171
3840	-4081.324	-4074.95	-6.374306	0.3313047	0.160649	0.625093	0.590647	0.493066	0.290348	0.196743	0.204498	0.259074	0.0735866	0.172598	0.0202784	0.191225	0.0955332	0.078392	0.205635	0.103486	0.04806	0.525968	0.038459	0.325002	0.309277	0.127303	0.238417	0.00817498	0.128966	0.644817	3.21804	3.373339
3850	-4084.842	-4084.264	-0.5771397	0.3335658	0.138688	0.671516	0.508538	0.328439	0.127607	0.149078	0.144806	0.261454	0.06268	0.0898888	0.0208965	0.191225	0.0988063	0.103848	0.190803	0.111797	0.0245922	0.533069	0.0358896	0.316013	0.297239	0.137128	0.24962	0.0084089	0.130734	0.648097	3.21276	2.793623
3860	-4087.476	-4087.764	0.287873	0.3015486	0.129636	0.562565	0.666495	0.273066	0.0968239	0.208671	0.105041	0.203365	0.0631311	0.0384479	0.109716	0.219225	0.0309382	0.0951966	0.262627	0.101141	0.0261148	0.472495	0.0424256	0.339399	0.302186	0.127242	0.231172	0.00542177	0.1057	0.598394	3.29048	2.707121
3870	-4083.028	-4081.279	-1.748994	0.3401869	0.156256	0.549681	0.577245	0.412967	0.280194	0.187706	0.0946115	0.18166	0.0397781	0.103103	0.0724343	0.219225	0.0359463	0.123195	0.241497	0.0648524	0.0432161	0.492101	0.0351383	0.340428	0.289257	0.125792	0.244524	0.00911346	0.135908	0.657513	3.19747	2.910808
3880	-4082.788	-4085.091	2.303176	0.3260558	0.127472	0.363184	0.409737	0.360629	0.27809	0.137472	0.113465	0.162711	0.0770564	0.0906576	0.152847	0.219225	0.013045	0.114542	0.239305	0.068172	0.0758459	0.467315	0.0348194	0.334878	0.284995	0.131017	0.249109	0.00764521	0.124857	0.637074	3.23042	2.505591
3890	-4083.583	-4083.224	-0.3585214	0.3889575	0.154644	0.340058	0.512867	0.405455	0.259083	0.143267	0.120943	0.203076	0.150496	0.0906576	0.166371	0.219225	0.00561693	0.116651	0.252971	0.0813227	0.025203	0.467459	0.056393	0.336337	0.276151	0.129006	0.258507	0.0151541	0.17346	0.719049	3.09234	2.771761
3900	-4084.89	-4080.433	-4.457082	0.2970152	0.170565	0.589596	0.520424	0.511476	0.220553	0.199868	0.180636	0.295274	0.0752843	0.102861	0.17604	0.127632	0.0114079	0.101156	0.268874	0.105632	0.0400237	0.442353	0.0419607	0.312578	0.319258	0.126048	0.242116	0.00505631	0.102175	0.590756	3.30201	3.181617
3910	-4080.775	-4080.585	-0.1900751	0.3707631	0.149273	0.489518	0.583857	0.365116	0.264449	0.129575	0.106146	0.235425	0.0791515	0.093772	0.042554	0.166331	0.0497496	0.0916959	0.232719	0.11728	0.0417052	0.477645	0.0389545	0.315392	0.310387	0.140413	0.233808	0.0127323	0.159603	0.6976	3.13006	2.754916
3920	-4083.159	-4084.144	0.9847126	0.3367588	0.130373	0.352141	0.419508	0.347374	0.216906	0.173019	0.174147	0.281718	0.207757	0.0307011	0.0383315	0.166331	0.0991312	0.092104	0.239282	0.0938802	0.0498186	0.479771	0.0451442	0.337561	0.310854	0.128427	0.223157	0.00874504	0.133231	0.652672	3.20535	2.637437
3930	-4081.569	-4079.72	-1.848923	0.3304851	0.235559	0.517019	0.514573	0.35813	0.244965	0.167803	0.144289	0.201772	0.151898	0.0549536	0.0768826	0.147421	0.105535	0.0979268	0.265759	0.093042	0.0494481	0.476203	0.0176213	0.340962	0.298313	0.13143	0.229296	0.00809103	0.128324	0.64362	3.21996	2.920801
3940	-4079.665	-4076.959	-2.705504	0.3554449	0.171699	0.496827	0.62625	0.418006	0.228579	0.240626	0.155224	0.215525	0.0668844	0.0860037	0.0294541	0.147421	0.123961	0.118757	0.277408	0.0938697	0.037271	0.42472	0.0479748	0.331759	0.299201	0.127008	0.242031	0.0108459	0.147783	0.678189	3.16318	3.006459
3950	-4086.457	-4074.138	-12.31842	0.3053838	0.171699	0.818739	0.710239	0.487685	0.277883	0.291505	0.174417	0.310331	0.113697	0.104744	0.0725032	0.378173	0.0561353	0.0685673	0.201482	0.0796385	0.0505101	0.540763	0.059039	0.341216	0.299638	0.120372	0.238774	0.00574219	0.108689	0.604734	3.28083	3.96775
3960	-4087.805	-4080.121	-7.683722	0.3291134	0.117979	0.595722	0.702263	0.52755	0.276758	0.22378	0.198303	0.266065	0.0420151	0.0532798	0.0854639	0.224452	0.190651	0.0627041	0.214753	0.0903498	0.0390048	0.549955	0.0432335	0.327107	0.306159	0.138575	0.228158	0.00795155	0.127251	0.641606	3.22319	3.504281
3970	-4085.18	-4080.317	-4.862467	0.3534929	0.136964	0.554598	0.567831	0.519828	0.221276	0.200413	0.176346	0.164758	0.150013	0.0702118	0.159787	0.112357	0.187773	0.0797564	0.259376	0.10612	0.0180861	0.48367	0.0529913	0.336848	0.299754	0.125727	0.237671	0.010616	0.146269	0.67562	3.16749	3.222155
3980	-4082.7	-4081.257	-1.442485	0.3170146	0.131861	0.595775	0.488639	0.372737	0.236958	0.18967	0.167103	0.329463	0.0884795	0.0444033	0.028301	0.129906	0.0768601	0.0800833	0.260439	0.0819043	0.0473623	0.485653	0.0445582	0.329352	0.317366	0.115135	0.238148	0.00677662	0.117779	0.6233	3.25214	2.880157
3990	-4083.865	-4078.756	-5.108698	0.3713305	0.179681	0.655774	0.563846	0.464424	0.303106	0.159518	0.150734	0.237212	0.121765	0.0562391	0.0494176	0.232561	0.0725017	0.0654059	0.281263	0.102897	0.0443787	0.461952	0.0441031	0.328832	0.307952	0.12038	0.242836	0.0128049	0.160038	0.698295	3.12886	3.246779
4000	-4084.137	-4081.09	-3.046844	0.293706	0.170645	0.542581	0.443394	0.363782	0.21323	0.276624	0.125339	0.317178	0.0746374	0.0631525	0.0991608	0.163503	0.187366	0.0826952	0.252107	0.0536125	0.0309	0.512893	0.0677923	0.349195	0.289074	0.127889	0.233843	0.00479866	0.0996085	0.58508	3.31051	3.040593
4010	-4084.723	-4080.829	-3.894179	0.3388244	0.162733	0.399906	0.557361	0.426518	0.233728	0.329092	0.152003	0.297521	0.12214	0.119477	0.0484326	0.159012	0.117404	0.0906387	0.228022	0.0577811	0.0408056	0.547158	0.0355939	0.358597	0.286621	0.133517	0.221265	0.00896611	0.134844	0.655598	3.20059	3.125327
4020	-4077.426	-4079.449	2.022779	0.3299847	0.162733	0.452775	0.42808	0.395784	0.21303	0.163915	0.135539	0.190426	0.0951351	0.0492755	0.0173934	0.159012	0.0705336	0.128355	0.230229	0.0665978	0.0380742	0.47312	0.0636246	0.342176	0.289789	0.133111	0.234924	0.00804001	0.127933	0.642887	3.22114	2.533631
4030	-4083.166	-4081.499	-1.66745	0.3278591	0.153374	0.443545	0.567986	0.472804	0.2572	0.220556	0.153575	0.213518	0.0675109	0.128073	0.0237512	0.159012	0.0417497	0.116118	0.244915	0.0666776	0.0363465	0.476622	0.0593203	0.338674	0.288645	0.138985	0.233696	0.00782512	0.126269	0.639754	3.22615	2.902654
4040	-4091.427	-4090.021	-1.406227	0.4048679	0.183755	0.448686	0.548069	0.388879	0.214883	0.295316	0.128394	0.214065	0.131002	0.0492226	0.0108151	0.159012	0.104431	0.140182	0.214831	0.0656014	0.0140884	0.508528	0.0567692	0.329265	0.266204	0.150377	0.254154	0.0174229	0.185383	0.736495	3.0607	2.876531
4050	-4085.077	-4076.895	-8.182186	0.3288856	0.21073	0.72796	0.58405	0.364269	0.349636	0.257096	0.156236	0.298688	0.127984	0.0619758	0.126608	0.263718	0.0251758	0.0777816	0.241143	0.0711354	0.0279529	0.520404	0.0615834	0.336859	0.295995	0.115042	0.252104	0.00792851	0.127073	0.641271	3.22373	3.554127
4060	-4087.74	-4082.657	-5.083506	0.3152419	0.178343	0.49604	0.550958	0.369119	0.217064	0.203258	0.18115	0.298677	0.296259	0.0531823	0.0611338	0.263718	0.0753577	0.093298	0.252016	0.090192	0.0178847	0.499595	0.0470142	0.348745	0.297748	0.128946	0.22456	0.00661289	0.116392	0.620533	3.25646	3.244259
4070	-4084.51	-4076.528	-7.982496	0.3257572	0.196117	0.624933	0.687213	0.435973	0.263597	0.225047	0.100242	0.246442	0.124136	0.0801696	0.253585	0.263718	0.0329838	0.0818692	0.237337	0.0964212	0.0304926	0.532023	0.0218569	0.324759	0.307686	0.13407	0.233484	0.00761564	0.124624	0.636628	3.23113	3.534158
4080	-4085.55	-4080.825	-4.725332	0.3483049	0.126057	0.520315	0.669158	0.441427	0.267605	0.198225	0.149617	0.178639	0.204496	0.0686233	0.234929	0.146093	0.00325811	0.0801363	0.292347	0.0998715	0.0554595	0.435488	0.0366982	0.343775	0.310342	0.115982	0.2299	0.0100166	0.142237	0.668687	3.17906	3.208442
4090	-4085.123	-4083.812	-1.310504	0.3543902	0.160707	0.384156	0.517672	0.375878	0.253735	0.203875	0.180189	0.226571	0.108936	0.0495727	0.172375	0.218393	0.0148996	0.0822086	0.300023	0.116297	0.049109	0.423507	0.0288553	0.328231	0.313639	0.117758	0.240372	0.0107213	0.146965	0.676804	3.16551	2.866959
4100	-4078.141	-4078.645	0.5043378	0.3569812	0.160707	0.489201	0.517672	0.376021	0.212722	0.171186	0.136551	0.230753	0.103725	0.0723304	0.0861007	0.114193	0.014314	0.0932855	0.237523	0.143442	0.0337768	0.472828	0.0191445	0.316373	0.299416	0.14337	0.240842	0.0110286	0.148974	0.680195	3.1598	2.685475
4110	-4082.413	-4087.073	4.659372	0.4209509	0.137167	0.376921	0.406262	0.293157	0.184787	0.171186	0.0780219	0.238678	0.0585836	0.0478469	0.0374034	0.176998	0.0629598	0.133646	0.23162	0.0848286	0.0347868	0.454704	0.0604151	0.314694	0.302686	0.136361	0.246259	0.0198493	0.197226	0.752992	3.02993	2.269972
4120	-4082.925	-4085.146	2.221427	0.3435937	0.128418	0.422127	0.402708	0.433786	0.187345	0.182017	0.112914	0.23013	0.0208432	0.0806504	0.0494762	0.176998	0.086353	0.122681	0.239214	0.0707174	0.0370881	0.458356	0.0719442	0.326121	0.294946	0.143081	0.235852	0.00948724	0.138567	0.662251	3.1897	2.513766
4130	-4082.957	-4079.403	-3.554777	0.2946642	0.145135	0.498698	0.597117	0.422307	0.228598	0.18913	0.146367	0.211486	0.121761	0.0335329	0.0190656	0.375359	0.102829	0.0776077	0.220934	0.111023	0.036732	0.526719	0.0269833	0.339348	0.287254	0.13935	0.234048	0.00487247	0.100351	0.586732	3.30804	3.091386
4140	-4085.155	-4084.097	-1.058098	0.3504467	0.131953	0.427742	0.402066	0.534104	0.255773	0.161766	0.180739	0.223329	0.168763	0.0606713	0.020332	0.185119	0.0893634	0.0927323	0.167258	0.0745101	0.0231674	0.591602	0.0507306	0.34377	0.287776	0.141034	0.22742	0.0102619	0.143903	0.671568	3.17427	2.841719
4150	-4084.945	-4083.766	-1.178142	0.3715483	0.113831	0.567255	0.510342	0.366071	0.193595	0.227625	0.159283	0.248276	0.125243	0.0606713	0.0518701	0.160191	0.069469	0.0660908	0.19531	0.143179	0.0512749	0.515136	0.0290102	0.311273	0.307778	0.148897	0.232051	0.0128329	0.160205	0.698561	3.1284	2.853723
4160	-4079.848	-4079.319	-0.5291553	0.3578588	0.157578	0.407355	0.42998	0.406437	0.235236	0.202034	0.16132	0.278351	0.106265	0.0403234	0.105257	0.203261	0.0554267	0.0610056	0.172628	0.142824	0.0408454	0.542825	0.0398725	0.340305	0.290399	0.141184	0.228112	0.0111336	0.149654	0.681334	3.15788	2.788824
4170	-4089.717	-4092.527	2.809489	0.4282063	0.199418	0.40811	0.349748	0.266352	0.237462	0.172168	0.129442	0.2564	0.0686571	0.0596363	0.119056	0.143837	0.0446733	0.0550981	0.294075	0.138223	0.0650932	0.413748	0.0337627	0.355024	0.296573	0.128513	0.219889	0.020985	0.202494	0.760084	3.01644	2.45496
4180	-4076.859	-4079.184	2.325049	0.3770484	0.134615	0.454029	0.503512	0.312793	0.184508	0.169282	0.127151	0.151817	0.0548262	0.0927671	0.0803674	0.209727	0.0280095	0.103886	0.20132	0.0941594	0.0486912	0.499143	0.0528005	0.337575	0.299643	0.137499	0.225283	0.0135473	0.164414	0.7052	3.11684	2.503404
4190	-4083.171	-4085.245	2.073476	0.3628041	0.142916	0.338153	0.438152	0.403475	0.241622	0.219458	0.121287	0.135844	0.101398	0.139867	0.103313	0.114151	0.0289246	0.115385	0.216712	0.101837	0.0208688	0.489314	0.0558828	0.346453	0.292784	0.148362	0.2124	0.0117342	0.153477	0.687676	3.14711	2.528561
4200	-4088.481	-4090.954	2.473683	0.3902976	0.10807	0.509792	0.334611	0.324325	0.203227	0.194074	0.192178	0.225872	0.0596557	0.0700251	0.0654127	0.114151	0.0871461	0.0998405	0.197599	0.09156	0.0657531	0.459168	0.086079	0.307315	0.308855	0.141173	0.242658	0.0153399	0.174472	0.720564	3.08962	2.48854
4210	-4079.516	-4081.431	1.915342	0.3495887	0.131345	0.419846	0.480416	0.270862	0.167104	0.186922	0.126542	0.264745	0.100264	0.0140048	0.091231	0.132766	0.158325	0.111405	0.226442	0.0754529	0.0274763	0.512351	0.0468734	0.344117	0.294099	0.123564	0.23822	0.0101633	0.143235	0.670417	3.17618	2.544375
4220	-4081.071	-4083.709	2.637256	0.3910734	0.166512	0.42677	0.385632	0.360071	0.20754	0.18862	0.137151	0.249052	0.0832787	0.0336629	0.0831078	0.120476	0.0303099	0.120038	0.311697	0.0851572	0.0238244	0.437617	0.0216669	0.342769	0.298226	0.125253	0.233753	0.0154479	0.175057	0.721437	3.08806	2.472183
4230	-4081.019	-4082.801	1.782481	0.4235571	0.138884	0.417031	0.395661	0.372968	0.198421	0.198708	0.103771	0.177241	0.0453372	0.12848	0.0759312	0.243839	0.0613886	0.107126	0.233597	0.0986106	0.0674189	0.465253	0.0279934	0.355152	0.2849	0.128187	0.231761	0.0202544	0.199124	0.755563	3.02506	2.557661
4240	-4080.824	-4086.098	5.274717	0.4060316	0.136738	0.309393	0.343872	0.348762	0.225051	0.125872	0.0934281	0.152901	0.0861799	0.117097	0.0574238	0.177133	0.0345867	0.108136	0.27616	0.0995397	0.0522566	0.392152	0.0717566	0.350303	0.296931	0.119341	0.233425	0.0175941	0.186247	0.737726	3.05843	2.208437
4250	-4077.142	-4076.373	-0.7684925	0.3225819	0.148892	0.517948	0.47151	0.340074	0.225194	0.180005	0.155302	0.212016	0.139733	0.117097	0.0371673	0.177133	0.0906872	0.0955415	0.303145	0.0899466	0.0467046	0.431749	0.0329131	0.322365	0.309703	0.120901	0.24703	0.00730485	0.122138	0.631848	3.23871	2.812758
