Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
6290	-4076.082	-4078.429	2.346658	1.131715	0.130983	0.480442	0.520172	0.283179	0.19105	0.174073	0.139727	0.17684	0.0419637	0.0751864	0.12006	0.107232	0.0603359	0.0904758	0.20445	0.101059	0.0420237	0.517254	0.0447373	0.3353625	0.315853	0.315562	0.136113	0.232472	0.16246	0.513053	1.0188	2.30568	2.501243
6300	-4085.582	-4086.131	0.5488624	0.7936903	0.140524	0.354288	0.441228	0.354757	0.254273	0.238468	0.153471	0.192669	0.0553109	0.0671061	0.286001	0.102289	0.0406374	0.0679485	0.189702	0.122762	0.0707343	0.508544	0.0403092	0.2924596	0.37916	0.272158	0.135878	0.212804	0.0942154	0.404581	0.955191	2.54601	2.681022
6310	-4076.605	-4078.265	1.660905	1.12818	0.174786	0.512935	0.481997	0.354757	0.198612	0.130992	0.134815	0.175043	0.0685534	0.10888	0.165505	0.0421207	0.0208228	0.0822553	0.210427	0.115588	0.0296245	0.482865	0.079239	0.3823497	0.32888	0.303901	0.139655	0.227564	0.161797	0.512158	1.01837	2.30768	2.569818
6320	-4088.807	-4087.397	-1.410596	1.202277	0.133146	0.57764	0.366742	0.438511	0.288687	0.1165	0.140356	0.183785	0.054492	0.188803	0.167745	0.16817	0.0523919	0.0800823	0.193204	0.102517	0.0201023	0.533758	0.0703371	0.3395468	0.345793	0.305677	0.122152	0.226378	0.175465	0.530121	1.02683	2.26759	2.876968
6330	-4086.075	-4085.889	-0.1858777	1.159165	0.168699	0.606804	0.525613	0.327351	0.239094	0.177821	0.0788629	0.155084	0.00833504	0.161009	0.176511	0.0399005	0.0894127	0.0760421	0.193585	0.106943	0.040624	0.506829	0.0759769	0.3465147	0.37206	0.282641	0.134278	0.211021	0.167575	0.51987	1.02207	2.29048	2.754497
6340	-4081.361	-4078.823	-2.538353	0.6152288	0.164029	0.528374	0.537952	0.499507	0.226899	0.202411	0.194074	0.2268	0.0221879	0.0415739	0.197216	0.0552427	0.093475	0.0923896	0.23717	0.0890772	0.0494309	0.458628	0.0733044	0.3109422	0.341093	0.285466	0.130494	0.242947	0.0562634	0.320632	0.888894	2.73421	2.989744
6350	-4080.187	-4082.337	2.149767	0.8573783	0.132794	0.461071	0.381263	0.325164	0.200536	0.163322	0.107355	0.292412	0.0500268	0.0684408	0.192368	0.0302523	0.115928	0.106601	0.229773	0.0894956	0.0450757	0.50148	0.0275747	0.3326867	0.317351	0.303215	0.143783	0.235651	0.107697	0.429249	0.971668	2.49139	2.520932
6360	-4089.376	-4087.088	-2.28869	0.9999783	0.214729	0.435387	0.560789	0.319733	0.234261	0.24392	0.165011	0.209189	0.0518762	0.0585175	0.391245	0.0471283	0.0329916	0.101135	0.276432	0.125265	0.021718	0.433242	0.0422087	0.2978677	0.326555	0.298807	0.134587	0.240052	0.136949	0.476745	0.999996	2.38631	2.964778
6370	-4082.045	-4077.357	-4.687158	0.770322	0.210532	0.551996	0.582388	0.354902	0.245196	0.208265	0.183092	0.240285	0.0239202	0.198253	0.209598	0.112899	0.083298	0.0762266	0.235421	0.104084	0.0513758	0.480756	0.0521357	0.2537898	0.31748	0.314137	0.112882	0.255501	0.0892298	0.394905	0.94838	2.56749	3.204625
6380	-4083.277	-4078.183	-5.093812	0.4659515	0.192676	0.529049	0.509382	0.604405	0.299324	0.188477	0.125342	0.240285	0.0393797	0.0822443	0.211977	0.111038	0.111712	0.0685322	0.310891	0.0898489	0.0379806	0.432228	0.0605191	0.1713652	0.323259	0.293682	0.131213	0.251845	0.0272642	0.229108	0.79382	2.94981	3.24529
6390	-4085.347	-4084.395	-0.9523723	0.4688161	0.105735	0.494166	0.448283	0.309334	0.249873	0.155931	0.175947	0.306047	0.0231657	0.124972	0.211977	0.0855212	0.140194	0.088068	0.252602	0.0700267	0.0404244	0.491005	0.0578731	0.1799471	0.336737	0.306414	0.121601	0.235248	0.027764	0.231071	0.796181	2.94498	2.831146
6400	-4083.378	-4081.275	-2.10374	0.5600313	0.100272	0.440083	0.504651	0.344955	0.249873	0.176464	0.165277	0.192315	0.0169674	0.0790183	0.20938	0.288569	0.178458	0.0732742	0.252238	0.101775	0.0383093	0.471898	0.0625068	0.1692424	0.331818	0.298452	0.131001	0.23873	0.0449838	0.289311	0.859473	2.80623	2.946283
6410	-4079.395	-4072.441	-6.95444	0.4904663	0.179104	0.647677	0.640257	0.408492	0.340053	0.176464	0.168249	0.267533	0.0327889	0.0921817	0.26064	0.11784	0.100073	0.0623625	0.184732	0.112374	0.0430427	0.564063	0.0334262	0.2078117	0.333174	0.31531	0.123164	0.228352	0.0316346	0.245646	0.813206	2.90951	3.431353
6420	-4080.343	-4075.682	-4.660611	0.6718518	0.167104	0.579107	0.500175	0.463545	0.27108	0.152378	0.175406	0.251278	0.0188237	0.103537	0.26064	0.0886047	0.170291	0.0646103	0.311415	0.100514	0.0228368	0.444042	0.0565821	0.2585275	0.325652	0.3118	0.12975	0.232798	0.0681889	0.349941	0.913974	2.6679	3.20197
6430	-4080.908	-4080.082	-0.8264892	0.7754903	0.0991678	0.469079	0.520109	0.361435	0.272038	0.180836	0.145244	0.179092	0.0839524	0.0712685	0.26064	0.116142	0.0595534	0.0833052	0.292698	0.0802087	0.06303	0.451007	0.0297515	0.2848662	0.360305	0.30178	0.10981	0.228105	0.0903337	0.397076	0.949925	2.56267	2.818558
6440	-4078.619	-4075.787	-2.83182	0.9293792	0.144328	0.48519	0.556937	0.428634	0.246517	0.165488	0.150308	0.248271	0.0693066	0.135952	0.163594	0.16122	0.0633457	0.0785328	0.269392	0.0809226	0.0307516	0.494313	0.0460881	0.3508854	0.327985	0.319244	0.107912	0.244859	0.122657	0.454445	0.987236	2.43566	3.019091
6450	-4077.632	-4076.799	-0.8325397	0.8489587	0.163497	0.49322	0.480502	0.377928	0.307312	0.167264	0.150308	0.237463	0.0212874	0.0832745	0.163594	0.155546	0.0179655	0.0845922	0.272965	0.094175	0.0613264	0.459697	0.0272438	0.3039488	0.344916	0.293673	0.112298	0.249114	0.105926	0.426123	0.969649	2.4983	2.819163
6460	-4085.662	-4086.57	0.9079001	1.225068	0.120115	0.525705	0.47337	0.303529	0.230715	0.244658	0.150308	0.162287	0.0240617	0.087914	0.0897156	0.192393	0.0403497	0.0578917	0.254915	0.109626	0.0766892	0.427382	0.0734959	0.3653704	0.322965	0.335167	0.121973	0.219895	0.179566	0.535326	1.02917	2.25594	2.645119
6470	-4080.705	-4080.964	0.2590413	1.137168	0.109193	0.37923	0.507952	0.38419	0.316003	0.244743	0.165591	0.154801	0.060209	0.0101937	0.161022	0.109613	0.107264	0.0643316	0.232586	0.120984	0.0697276	0.475653	0.0367177	0.3409702	0.328086	0.306061	0.122764	0.243089	0.163482	0.514426	1.01947	2.30262	2.710005
6480	-4079.527	-4080.507	0.9794783	1.291197	0.170223	0.400238	0.424295	0.312954	0.261317	0.18683	0.119051	0.215346	0.0265253	0.00408701	0.220933	0.18001	0.11615	0.0930952	0.313635	0.104919	0.0391579	0.411418	0.0377745	0.3682168	0.329264	0.298685	0.117086	0.254965	0.191192	0.54966	1.03538	2.22377	2.637961
6490	-4079.734	-4077.712	-2.022166	0.724694	0.131555	0.441039	0.469601	0.396291	0.291983	0.167806	0.197105	0.215346	0.0892009	0.00356747	0.165913	0.194815	0.173903	0.0873348	0.26792	0.100705	0.0514	0.472671	0.0199683	0.3077272	0.318357	0.300364	0.120143	0.261136	0.0794688	0.374952	0.933686	2.61189	2.938125
6500	-4080.235	-4081.758	1.523657	1.195706	0.169563	0.431223	0.438278	0.362422	0.249688	0.217496	0.141447	0.254079	0.0620924	0.000325307	0.165913	0.0368979	0.0541168	0.0786533	0.256557	0.0761967	0.0349054	0.504543	0.0491439	0.3685291	0.329571	0.309532	0.127833	0.233063	0.174274	0.528593	1.02613	2.271	2.583543
6510	-4083.095	-4084.677	1.5822	1.518896	0.153519	0.431777	0.41296	0.368958	0.269503	0.226342	0.141447	0.153739	0.0693083	0.0298379	0.24825	0.0297244	0.0423218	0.102545	0.304199	0.0948434	0.0510967	0.361486	0.0858299	0.384553	0.322322	0.308192	0.12158	0.247905	0.228227	0.591672	1.05151	2.12859	2.577689
6520	-4077.65	-4080.259	2.609683	0.9275856	0.1319	0.483887	0.398988	0.348007	0.155626	0.17126	0.141447	0.231335	0.052899	0.0793107	0.172961	0.0203073	0.0870123	0.10447	0.272467	0.114477	0.0528754	0.417883	0.0378274	0.3181029	0.323666	0.299107	0.139225	0.238001	0.122288	0.453849	0.986882	2.43698	2.47494
6530	-4078.825	-4078.558	-0.2672804	0.742941	0.164372	0.436617	0.416177	0.372113	0.194081	0.212627	0.0835284	0.194674	0.157663	0.137854	0.230242	0.102211	0.0604787	0.106269	0.250783	0.0906502	0.0549716	0.463968	0.0333587	0.2836182	0.328613	0.291338	0.127051	0.252998	0.083374	0.383106	0.939798	2.59372	2.762637
6540	-4078.527	-4076.323	-2.203466	0.861236	0.177156	0.489522	0.557961	0.377849	0.258057	0.161835	0.0894449	0.252919	0.118552	0.100984	0.217526	0.0926761	0.0617725	0.101219	0.245763	0.120609	0.0694248	0.447921	0.0150639	0.316752	0.327203	0.291451	0.13045	0.250895	0.108507	0.430668	0.972578	2.48825	2.956255
6550	-4078.279	-4078.645	0.3653308	1.061901	0.163443	0.436342	0.421864	0.438611	0.283758	0.13481	0.104521	0.194481	0.137866	0.0455948	0.126204	0.13631	0.0755709	0.102232	0.291754	0.0828934	0.0803297	0.429037	0.0137533	0.3161811	0.317569	0.313879	0.121836	0.246716	0.149137	0.494598	1.00954	2.34672	2.699376
6560	-4086.73	-4084.375	-2.354686	0.529139	0.160963	0.343152	0.6675	0.426247	0.21568	0.172035	0.178758	0.231264	0.0630464	0.15642	0.218838	0.129427	0.00804692	0.0985974	0.292041	0.0864983	0.0306495	0.430011	0.0622031	0.248564	0.302715	0.316291	0.124266	0.256728	0.0389074	0.270513	0.840365	2.85021	2.971377
6570	-4087.329	-4087.369	0.04005665	0.5414653	0.114293	0.424343	0.486226	0.477674	0.217142	0.176692	0.173449	0.0846424	0.0985675	0.185471	0.212256	0.0648287	0.0163164	0.0826574	0.233048	0.0864285	0.0986044	0.471525	0.0277366	0.2145803	0.351771	0.295579	0.129152	0.223498	0.0413071	0.278126	0.848243	2.83232	2.731903
6580	-4077.955	-4082.107	4.152166	0.7109083	0.137278	0.377134	0.347724	0.284896	0.241863	0.156657	0.150213	0.187009	0.0559418	0.12143	0.149619	0.0973278	0.0135993	0.0914402	0.310232	0.105786	0.0538293	0.397891	0.0408216	0.2275139	0.352506	0.298608	0.124671	0.224214	0.0765197	0.368632	0.928845	2.626	2.320692
6590	-4085.577	-4088.187	2.610256	0.5869872	0.163933	0.356678	0.409379	0.303911	0.262341	0.162804	0.163789	0.212049	0.0394531	0.119803	0.166191	0.110248	0.00430291	0.079683	0.224581	0.117652	0.0639795	0.442524	0.0715809	0.1936768	0.308263	0.294358	0.132213	0.265166	0.0504357	0.304961	0.874532	2.77007	2.474883
6600	-4078.222	-4079.586	1.364236	0.6479687	0.141389	0.386598	0.496807	0.393173	0.232007	0.208717	0.139059	0.224065	0.0306147	0.0718396	0.111671	0.0972956	0.0662494	0.119454	0.252208	0.13629	0.0233838	0.45455	0.0141137	0.2470836	0.331938	0.285845	0.148859	0.233358	0.0631288	0.33791	0.903948	2.69501	2.599485
6610	-4083.922	-4085.814	1.892312	0.9156482	0.207792	0.581049	0.352867	0.301718	0.13904	0.187789	0.169273	0.224065	0.00191269	0.0830631	0.132528	0.0745936	0.0909868	0.103364	0.196556	0.0816959	0.0410206	0.509996	0.067367	0.2626235	0.330657	0.292358	0.136921	0.240064	0.119831	0.449842	0.984485	2.44584	2.546678
6620	-4083.603	-4083.232	-0.3701453	1.189867	0.189701	0.610962	0.42846	0.332997	0.249561	0.186096	0.100981	0.211008	0.0157489	0.0815263	0.0910647	0.159242	0.115577	0.0910527	0.196971	0.0966503	0.0255011	0.559627	0.0301976	0.3456224	0.321657	0.309532	0.143166	0.225645	0.173212	0.527225	1.0255	2.27406	2.772923
6630	-4081.79	-4079.276	-2.5134	0.7037134	0.181667	0.670797	0.530421	0.35841	0.249561	0.137655	0.0937027	0.222676	0.0255807	0.116035	0.240974	0.081182	0.0785869	0.0711971	0.188132	0.130943	0.0356276	0.525369	0.0487311	0.2650207	0.315227	0.320274	0.141105	0.223395	0.0749816	0.365277	0.926237	2.6335	2.987249
6640	-4080.833	-4079.043	-1.790255	1.057556	0.164815	0.614136	0.5799	0.372636	0.25669	0.201702	0.0669823	0.227828	0.0782605	0.133618	0.0628136	0.105294	0.0502594	0.0738299	0.236423	0.1304	0.0251597	0.509209	0.0249783	0.3384654	0.314625	0.323246	0.136225	0.225903	0.148293	0.493393	1.00892	2.3494	2.914934
6650	-4080.403	-4079.601	-0.8023768	0.8342699	0.198068	0.472632	0.37381	0.482272	0.272808	0.192184	0.0840575	0.154766	0.0548784	0.287127	0.115601	0.102967	0.0249777	0.0857757	0.261567	0.110238	0.0222502	0.477927	0.0422425	0.3157369	0.342048	0.309716	0.129828	0.218408	0.102827	0.420574	0.966016	2.51058	2.816146
6660	-4083.021	-4082.309	-0.7127808	1.221179	0.149973	0.50544	0.448493	0.387284	0.297164	0.192184	0.126947	0.183219	0.0354817	0.227719	0.157827	0.0588026	0.0366518	0.0545841	0.228869	0.127002	0.0604614	0.4837	0.0453832	0.3102575	0.365718	0.284247	0.118433	0.231603	0.17887	0.534448	1.02878	2.2579	2.807187
6670	-4080.864	-4073.134	-7.730179	0.7237735	0.169224	0.628844	0.515424	0.463172	0.380334	0.213363	0.0908392	0.242347	0.0454929	0.233574	0.265579	0.136002	0.124731	0.0497058	0.214197	0.104916	0.04914	0.529298	0.052743	0.2856686	0.331776	0.316622	0.125562	0.22604	0.0792718	0.374534	0.933369	2.61282	3.508927
6680	-4082.056	-4080.438	-1.618293	0.9353427	0.177916	0.458325	0.381339	0.340983	0.370041	0.223096	0.177571	0.294673	0.0445721	0.162094	0.186353	0.0564521	0.0243211	0.0679622	0.233158	0.112185	0.0490145	0.497392	0.0402882	0.3529766	0.333873	0.299625	0.120704	0.245798	0.123879	0.456416	0.988402	2.4313	2.897738
6690	-4081.626	-4077.287	-4.339394	0.6128774	0.177916	0.563258	0.574759	0.436064	0.292766	0.126463	0.140237	0.305147	0.0957539	0.202556	0.147202	0.0563483	0.0513785	0.0499707	0.331529	0.116276	0.042129	0.423659	0.0364364	0.2886435	0.34553	0.317867	0.109979	0.226624	0.0557744	0.319355	0.887749	2.73712	3.169848
6700	-4083.706	-4082.429	-1.276889	0.7912633	0.169187	0.596164	0.600035	0.386402	0.209727	0.142351	0.0786174	0.223127	0.126777	0.159913	0.0856277	0.0309348	0.054736	0.0725881	0.331088	0.116121	0.0459747	0.412545	0.0216828	0.3101657	0.336033	0.31498	0.114045	0.234941	0.0936983	0.403593	0.954504	2.5482	2.863598
6710	-4079.924	-4076.375	-3.548821	0.6010224	0.166495	0.576825	0.625879	0.33093	0.29585	0.16815	0.132639	0.17672	0.0957412	0.219866	0.0819835	0.144353	0.0753597	0.0632727	0.283804	0.0929611	0.0664948	0.460076	0.0333917	0.3078481	0.335421	0.304717	0.123514	0.236348	0.053319	0.31284	0.88184	2.752	3.090791
6720	-4087.468	-4077.41	-10.05747	0.7924695	0.209671	0.704305	0.779168	0.526283	0.320444	0.293265	0.153574	0.141061	0.0913642	0.222999	0.159608	0.096187	0.0437275	0.0556435	0.23506	0.0921895	0.0355136	0.52418	0.0574137	0.3290924	0.346315	0.301876	0.113542	0.238266	0.0939553	0.404084	0.954846	2.54711	3.741656
6730	-4080.838	-4075.579	-5.258935	0.9508259	0.140174	0.608401	0.575994	0.500114	0.254608	0.151491	0.13775	0.235374	0.0813135	0.222999	0.101231	0.177424	0.0749274	0.0616984	0.170255	0.0997214	0.0384151	0.567006	0.062904	0.3188988	0.328514	0.312832	0.137326	0.221328	0.127041	0.461455	0.991349	2.42015	3.261802
6740	-4080.2	-4075.83	-4.370924	0.5802511	0.175597	0.561024	0.478332	0.426827	0.275777	0.17702	0.126498	0.331226	0.055837	0.275383	0.0180751	0.122292	0.149114	0.0664704	0.214936	0.0836819	0.053901	0.55173	0.0292808	0.2476924	0.347882	0.287393	0.130342	0.234383	0.0490621	0.301115	0.870899	2.77892	3.173001
6750	-4083.315	-4075.862	-7.452761	0.5372254	0.169183	0.718003	0.569378	0.36447	0.357018	0.112431	0.137533	0.295923	0.158964	0.212399	0.0644676	0.106219	0.215197	0.0947126	0.229708	0.0617859	0.0414747	0.535916	0.0364032	0.2717192	0.349073	0.285463	0.130567	0.234898	0.0404777	0.275525	0.845572	2.83843	3.481185
6760	-4082.602	-4079.166	-3.436177	0.6099124	0.128556	0.603644	0.423791	0.552765	0.295402	0.163574	0.121356	0.179015	0.0786499	0.210859	0.00717879	0.0812044	0.233531	0.095381	0.194157	0.0944233	0.039625	0.539697	0.0367165	0.2615504	0.332587	0.287733	0.131951	0.24773	0.0551587	0.317737	0.886293	2.74081	3.079526
6770	-4083.132	-4084.415	1.282282	0.8619062	0.145142	0.385966	0.541783	0.305309	0.263484	0.218103	0.140636	0.197066	0.0688902	0.210859	0.00449294	0.0301382	0.0958086	0.106334	0.26851	0.0711826	0.0553782	0.471668	0.0269272	0.3405497	0.325383	0.301277	0.127408	0.245932	0.108647	0.430913	0.972735	2.4877	2.607681
6780	-4086.515	-4083.669	-2.846746	0.6756506	0.153321	0.501652	0.560888	0.427483	0.3297	0.174198	0.0941061	0.290973	0.053048	0.17684	0.0117886	0.0880415	0.158546	0.0733991	0.250234	0.0775714	0.050164	0.48617	0.0624619	0.363075	0.35202	0.288347	0.116081	0.243552	0.0689967	0.351811	0.9155	2.66369	3.020583
6790	-4082.598	-4077.832	-4.766248	0.8987145	0.144498	0.567276	0.560888	0.302766	0.26591	0.19533	0.190489	0.282541	0.0575465	0.165966	0.041479	0.201752	0.236093	0.0767389	0.256221	0.0944269	0.028306	0.482235	0.0620714	0.3132585	0.359669	0.286171	0.129406	0.224754	0.116328	0.444038	0.980957	2.45868	3.212534
6800	-4082.845	-4075.69	-7.155046	0.7519481	0.257606	0.482563	0.631698	0.601369	0.345339	0.198062	0.0965964	0.251505	0.0592687	0.233921	0.0531099	0.12179	0.118585	0.0730677	0.248962	0.0855168	0.0293043	0.476941	0.0862083	0.3192014	0.336343	0.302289	0.120458	0.24091	0.0853013	0.387044	0.942696	2.58496	3.451413
6810	-4085.25	-4077.273	-7.976247	0.6128583	0.0902899	0.643194	0.642352	0.622632	0.234902	0.314327	0.192638	0.217229	0.120306	0.262792	0.0592109	0.0817481	0.0519125	0.0678603	0.231219	0.0979286	0.0233782	0.512492	0.0671221	0.2967805	0.344382	0.291939	0.121228	0.242451	0.0557704	0.319344	0.88774	2.73715	3.533533
6820	-4085.583	-4076.81	-8.773183	0.5463826	0.179177	0.554899	0.642352	0.6209	0.285603	0.311227	0.160794	0.275276	0.0714488	0.177786	0.182485	0.0808684	0.070411	0.0626503	0.198125	0.110816	0.016035	0.553454	0.0589203	0.2188621	0.336626	0.315217	0.132723	0.215434	0.0422739	0.281121	0.85129	2.82532	3.613227
6830	-4081.861	-4081.977	0.115909	0.5733584	0.176059	0.454721	0.465675	0.330199	0.24396	0.16475	0.095012	0.346665	0.0751893	0.170738	0.0689773	0.0650894	0.0672833	0.077402	0.258038	0.120724	0.0153841	0.454792	0.0736599	0.2025205	0.333493	0.304311	0.121958	0.240238	0.0476639	0.297135	0.867094	2.78811	2.724318
6840	-4087.736	-4080.445	-7.29088	0.4906008	0.15477	0.4804	0.706591	0.528399	0.195176	0.23822	0.208893	0.247656	0.169267	0.189533	0.0329229	0.124205	0.188964	0.0733349	0.281513	0.0766861	0.0100266	0.506613	0.0518266	0.232233	0.336946	0.298341	0.116925	0.247788	0.0316591	0.245736	0.813307	2.9093	3.464997
6850	-4083.701	-4083.668	-0.03256555	0.492427	0.0926234	0.484477	0.557577	0.456319	0.193273	0.199486	0.142121	0.195298	0.0697808	0.118543	0.105105	0.0690053	0.0555563	0.0814769	0.17807	0.0762974	0.0593838	0.56286	0.0419122	0.170838	0.353612	0.275758	0.140422	0.230208	0.0319928	0.246943	0.814679	2.90638	2.739165
6860	-4081.474	-4078.107	-3.366734	0.4722679	0.172743	0.479444	0.576353	0.426279	0.211718	0.169989	0.177293	0.266119	0.0369025	0.278197	0.110297	0.0922348	0.0750132	0.0969836	0.17395	0.057297	0.044271	0.596111	0.0313879	0.1953803	0.360732	0.279714	0.123566	0.235988	0.0283702	0.233426	0.798992	2.93921	3.072582
6870	-4084.54	-4078.835	-5.705349	0.4670828	0.255393	0.707268	0.535241	0.426279	0.319601	0.197973	0.153268	0.204984	0.0213148	0.167828	0.19628	0.0572885	0.0637256	0.0565497	0.243622	0.0903346	0.0567193	0.492917	0.0598567	0.2368423	0.352784	0.306848	0.111651	0.228717	0.0274612	0.229884	0.794756	2.9479	3.306444
6880	-4080.741	-4076.109	-4.631406	1.075172	0.137941	0.509467	0.577808	0.484573	0.250625	0.213597	0.176999	0.249366	0.0278534	0.234393	0.201099	0.0540236	0.0813032	0.0618938	0.261707	0.101228	0.0644097	0.468807	0.0419544	0.3204224	0.329716	0.302582	0.126004	0.241698	0.151704	0.498236	1.01142	2.33864	3.199049
6890	-4085.348	-4082.568	-2.780328	0.9711602	0.183227	0.663755	0.56725	0.310871	0.226068	0.213597	0.142482	0.281724	0.0420155	0.310312	0.0276579	0.0255741	0.0194081	0.0991387	0.200022	0.0917163	0.0654939	0.504531	0.0390979	0.321004	0.339957	0.289702	0.132784	0.237558	0.131164	0.467908	0.995052	2.40588	3.013942
6900	-4079.661	-4081.321	1.660176	0.8377699	0.1601	0.431181	0.632656	0.339424	0.124945	0.220657	0.140974	0.160409	0.0619439	0.157836	0.0578632	0.0612635	0.0206382	0.103319	0.226859	0.119613	0.0381897	0.469574	0.0424442	0.3035506	0.340704	0.293667	0.145532	0.220097	0.103567	0.421907	0.966895	2.50763	2.569891
6910	-4084.732	-4080.738	-3.994401	0.8324753	0.171821	0.558729	0.595748	0.406735	0.260297	0.18731	0.137462	0.25056	0.165151	0.224774	0.0369973	0.113359	0.0264065	0.069074	0.131337	0.138939	0.032491	0.56844	0.0597198	0.349329	0.350183	0.287759	0.140709	0.221349	0.102448	0.419887	0.965563	2.5121	3.135349
6920	-4083.31	-4080.005	-3.304682	0.8107145	0.253346	0.421296	0.537873	0.358178	0.254295	0.238101	0.128997	0.292657	0.140216	0.184942	0.06357	0.186445	0.00646041	0.0537618	0.171108	0.110245	0.0339351	0.588941	0.0420092	0.3465127	0.356605	0.283433	0.145661	0.214301	0.0978366	0.411412	0.95988	2.53087	3.066377
6930	-4089.901	-4083.941	-5.959836	0.9076008	0.208999	0.485184	0.665308	0.530672	0.231867	0.275356	0.168227	0.24452	0.228044	0.184942	0.0442337	0.0627514	0.00178808	0.0787176	0.248144	0.141077	0.0422565	0.476562	0.0132422	0.3097246	0.306726	0.307684	0.1382	0.247391	0.118169	0.447102	0.982827	2.4519	3.331892
6940	-4082.276	-4080.964	-1.312033	0.9201331	0.208154	0.488841	0.482124	0.465508	0.260312	0.190926	0.120251	0.155155	0.131053	0.237	0.0329519	0.0716002	0.023236	0.0741317	0.169809	0.121806	0.0419783	0.535085	0.0571894	0.2892238	0.318774	0.314556	0.13055	0.236121	0.120756	0.451356	0.985394	2.44249	2.867112
6950	-4085.469	-4075.198	-10.27122	0.812553	0.208154	0.680847	0.641874	0.467737	0.357008	0.199531	0.18745	0.250852	0.130202	0.376963	0.0739527	0.165931	0.0225278	0.0607869	0.20276	0.102512	0.0209554	0.573827	0.0391585	0.3349058	0.341439	0.285051	0.134483	0.239027	0.098227	0.412139	0.960373	2.52926	3.76303
6960	-4083.208	-4079.049	-4.159213	0.8533807	0.227743	0.601095	0.473824	0.393258	0.216626	0.189713	0.18745	0.237316	0.184561	0.224158	0.113538	0.0696172	0.032931	0.054923	0.201513	0.0801186	0.067349	0.536764	0.0593321	0.3438153	0.338765	0.316793	0.118119	0.226323	0.106856	0.427769	0.970715	2.49466	3.15183
6970	-4081.285	-4076.801	-4.484988	1.069514	0.173247	0.588313	0.574065	0.3669	0.268255	0.214584	0.129137	0.282121	0.182609	0.217703	0.0690448	0.0674322	0.0509952	0.0573753	0.163321	0.0865119	0.0675271	0.594354	0.0309101	0.349259	0.355528	0.292151	0.13946	0.212861	0.150611	0.496693	1.01063	2.34207	3.184407
