Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
16380	-4080.156	-4077.532	-2.623696	0.3021006	0.148648	0.545358	0.536341	0.365132	0.255733	0.225038	0.151246	0.184948	0.0938939	0.159714	0.0841687	0.20589	0.0421688	0.0678433	0.284699	0.0864448	0.0564268	0.479164	0.0254221	0.338217	0.301174	0.116756	0.243852	0.00546725	0.10613	0.599314	3.28909	2.998278
16390	-4082.249	-4083.065	0.8159992	0.4659251	0.177891	0.42971	0.411386	0.381352	0.208728	0.160401	0.132472	0.228714	0.0248448	0.159714	0.14221	0.112688	0.0841973	0.124001	0.245382	0.0963668	0.0174331	0.456453	0.0603642	0.305098	0.312447	0.137835	0.24462	0.0272596	0.22909	0.793799	2.94985	2.654309
16400	-4088.525	-4095.017	6.49258	0.4368243	0.159918	0.353648	0.323582	0.289267	0.17977	0.170793	0.0769853	0.138157	0.0326343	0.102344	0.128441	0.0671186	0.063993	0.0799861	0.246618	0.137552	0.00662254	0.480321	0.0488995	0.325957	0.305158	0.148818	0.220067	0.0223655	0.20869	0.768241	3.0007	2.086651
16410	-4083.022	-4082.754	-0.2681671	0.3516214	0.170016	0.474618	0.438521	0.431479	0.160939	0.175119	0.189394	0.235034	0.0374115	0.132159	0.122911	0.134591	0.0605335	0.0962912	0.254128	0.11681	0.0053827	0.449074	0.0783143	0.332934	0.307653	0.125403	0.23401	0.0103978	0.144816	0.673137	3.17165	2.762725
16420	-4084.685	-4084.802	0.1171877	0.4241704	0.105831	0.533751	0.369809	0.392378	0.249356	0.259436	0.11755	0.214271	0.0782909	0.144307	0.0994851	0.132376	0.0273486	0.11678	0.211881	0.107192	0.0131757	0.486144	0.0648279	0.339234	0.280738	0.135876	0.244152	0.0203502	0.199569	0.756165	3.02392	2.72419
16430	-4076.675	-4080.105	3.429873	0.3738901	0.12601	0.396763	0.418906	0.349884	0.169405	0.186326	0.156657	0.17883	0.0540345	0.150233	0.0423604	0.106804	0.0567076	0.118039	0.223627	0.108803	0.0272742	0.476739	0.0455179	0.332839	0.29329	0.137869	0.236003	0.0131349	0.161999	0.701407	3.12346	2.392921
16440	-4075.768	-4073.557	-2.211129	0.3607673	0.163296	0.502909	0.534309	0.41348	0.235385	0.204214	0.153113	0.237523	0.0370009	0.150233	0.140006	0.126105	0.0594471	0.11459	0.209921	0.0746355	0.0400411	0.520377	0.0404349	0.337367	0.281317	0.140933	0.240383	0.011485	0.151903	0.685081	3.15153	2.957022
16450	-4078.472	-4082.491	4.018926	0.3596046	0.182891	0.435607	0.345501	0.270052	0.213065	0.158601	0.109488	0.163109	0.0443281	0.150233	0.0762429	0.104075	0.080823	0.0907607	0.224804	0.0959625	0.0582304	0.471638	0.0586042	0.341062	0.29885	0.123976	0.236112	0.0113439	0.151005	0.683589	3.15406	2.334016
16460	-4078.954	-4078.625	-0.3284273	0.3586522	0.136069	0.442691	0.416402	0.363798	0.260059	0.204929	0.138144	0.234679	0.0399501	0.150233	0.153445	0.131968	0.096385	0.0918974	0.269986	0.100507	0.0692594	0.441918	0.0264317	0.311886	0.30796	0.120596	0.259558	0.0112289	0.150268	0.682361	3.15614	2.768751
16470	-4082.041	-4081.006	-1.03485	0.362561	0.192221	0.499251	0.489632	0.325433	0.281959	0.179822	0.10714	0.237294	0.00748684	0.150233	0.134624	0.165321	0.0689771	0.083113	0.251577	0.0840302	0.0805149	0.474166	0.0265996	0.341724	0.275896	0.130397	0.251983	0.0117043	0.153289	0.687367	3.14764	2.839394
16480	-4084.976	-4081.416	-3.560511	0.2954141	0.177554	0.535011	0.547273	0.407579	0.328198	0.163353	0.187622	0.293025	0.0100926	0.150233	0.0784738	0.125276	0.0882713	0.0824363	0.201296	0.094184	0.0401551	0.513202	0.0687266	0.316301	0.308588	0.132826	0.242286	0.00493069	0.100933	0.58802	3.30612	3.09196
16490	-4086.357	-4078.637	-7.720455	0.3442617	0.161333	0.592132	0.59544	0.485003	0.339655	0.268331	0.0995157	0.293025	0.0298909	0.243732	0.185505	0.151723	0.0626688	0.0848424	0.199615	0.087998	0.0431203	0.526992	0.0574321	0.313547	0.313496	0.134216	0.238741	0.00956142	0.139087	0.663172	3.18818	3.507954
16500	-4081.102	-4085.36	4.257516	0.3930554	0.141633	0.34192	0.460933	0.259052	0.164434	0.178161	0.10112	0.234799	0.129543	0.118033	0.0512578	0.0929358	0.0363349	0.113482	0.201908	0.091538	0.0175169	0.50099	0.0745646	0.325587	0.283653	0.148628	0.242132	0.0157254	0.176549	0.723655	3.08407	2.310157
16510	-4085.129	-4087.929	2.799718	0.343702	0.163147	0.280506	0.420091	0.304517	0.173034	0.234955	0.126078	0.233129	0.0566431	0.186347	0.0862987	0.160407	0.0307835	0.150042	0.237058	0.0712865	0.026894	0.463761	0.0509588	0.339949	0.26902	0.135606	0.255425	0.00949925	0.138651	0.662401	3.18945	2.455937
16520	-4084.664	-4086.665	2.001538	0.3585107	0.150253	0.445096	0.461517	0.26838	0.267019	0.179245	0.0984408	0.210528	0.153448	0.186347	0.0520283	0.0475275	0.0159274	0.141747	0.200144	0.0818549	0.059319	0.487609	0.0293266	0.336604	0.277828	0.126374	0.259194	0.0112119	0.150158	0.682178	3.15645	2.535755
16530	-4078.923	-4078.882	-0.0407897	0.3448857	0.139542	0.395218	0.467327	0.41835	0.256203	0.138993	0.140328	0.192907	0.153448	0.186347	0.102177	0.13242	0.0167276	0.0916144	0.209332	0.107585	0.0305536	0.514644	0.0462709	0.329591	0.310896	0.135723	0.22379	0.00963097	0.139574	0.664029	3.18677	2.739988
16540	-4079.179	-4080.714	1.535327	0.3632363	0.13511	0.447077	0.436695	0.370577	0.217888	0.193289	0.131141	0.209154	0.0833348	0.0642498	0.123319	0.105598	0.0649437	0.0893875	0.187734	0.12168	0.0340109	0.501565	0.0656225	0.325637	0.312483	0.135789	0.226091	0.0117874	0.15381	0.688224	3.14618	2.582376
16550	-4083.746	-4084.62	0.8737232	0.3684116	0.17236	0.55423	0.452774	0.298108	0.289711	0.170793	0.124399	0.180513	0.0442669	0.0628182	0.0849924	0.171851	0.0417205	0.081182	0.249718	0.130456	0.0595312	0.435908	0.0432058	0.322394	0.318766	0.128744	0.230096	0.0124335	0.157796	0.694704	3.13507	2.648536
16560	-4082.386	-4077.102	-5.283903	0.3138421	0.169761	0.50095	0.645342	0.501703	0.295932	0.152372	0.173846	0.265589	0.0980651	0.313172	0.107069	0.0369396	0.00355869	0.0874585	0.21639	0.068334	0.044612	0.547849	0.0353565	0.330937	0.298669	0.125335	0.245059	0.00648515	0.115297	0.618333	3.25988	3.264299
16570	-4080.654	-4079.374	-1.280077	0.3465629	0.16773	0.513322	0.49792	0.326387	0.248913	0.152372	0.152548	0.261102	0.0719305	0.158675	0.123155	0.187201	0.00266001	0.0761372	0.277474	0.0966254	0.0463125	0.441654	0.0617972	0.336787	0.30609	0.130935	0.226188	0.00981918	0.14088	0.666323	3.18298	2.863916
16580	-4083.401	-4079.639	-3.762336	0.3428219	0.165153	0.54631	0.557082	0.375283	0.21504	0.202983	0.202824	0.226009	0.175423	0.22994	0.0528723	0.148557	0.0146634	0.0758415	0.273105	0.0951039	0.0486837	0.436357	0.0709089	0.326883	0.309593	0.118432	0.245093	0.0094019	0.137965	0.661184	3.19145	3.112142
16590	-4086.572	-4086.167	-0.4049798	0.3957578	0.17051	0.433512	0.484287	0.384578	0.254084	0.208192	0.142337	0.285149	0.129008	0.0839166	0.0475515	0.142239	0.0110433	0.0936961	0.147603	0.125654	0.0273638	0.530074	0.0756093	0.336287	0.295924	0.151993	0.215797	0.0161072	0.17858	0.726649	3.07866	2.776407
16600	-4091.321	-4088.202	-3.119558	0.3092294	0.223801	0.52266	0.480686	0.471488	0.303613	0.190709	0.173569	0.285149	0.169309	0.0964691	0.0665138	0.0430415	0.0208553	0.0657	0.134275	0.0932862	0.0263001	0.604437	0.0760016	0.332526	0.309635	0.130283	0.227555	0.0060738	0.111691	0.610982	3.27125	3.047865
16610	-4079.83	-4079.878	0.0478955	0.3674934	0.175238	0.490196	0.515195	0.3445	0.201581	0.209534	0.12342	0.197269	0.062801	0.192214	0.0609784	0.132428	0.0257641	0.110055	0.205529	0.0838204	0.014656	0.534841	0.0510984	0.360955	0.27867	0.138868	0.221506	0.0123177	0.15709	0.693565	3.13703	2.731119
16620	-4084.636	-4079.975	-4.660863	0.2983535	0.179078	0.607641	0.541436	0.479915	0.272867	0.158711	0.151099	0.217811	0.19272	0.192214	0.0673979	0.117303	0.0238023	0.0721311	0.194263	0.104105	0.00677534	0.563867	0.0588577	0.353834	0.293886	0.136519	0.21576	0.0051627	0.103215	0.593027	3.2986	3.201995
16630	-4084.379	-4076.536	-7.84292	0.3266055	0.230933	0.535374	0.651433	0.503295	0.243235	0.310652	0.16071	0.304889	0.0153611	0.200669	0.0816231	0.139918	0.142108	0.0681391	0.229073	0.0822048	0.0407018	0.524959	0.0549222	0.32172	0.305331	0.130623	0.242325	0.00769982	0.125288	0.637893	3.22912	3.520201
16640	-4080.143	-4076.976	-3.167348	0.3394772	0.17356	0.472365	0.51606	0.562714	0.220427	0.230247	0.189643	0.211287	0.022711	0.167486	0.142395	0.0898957	0.053852	0.101435	0.243309	0.102941	0.0345153	0.470545	0.0472559	0.319872	0.304154	0.127322	0.248652	0.00903655	0.135354	0.656517	3.19909	3.052643
16650	-4082.317	-4081.91	-0.4065448	0.355925	0.143405	0.427709	0.565835	0.324833	0.26128	0.230247	0.0855662	0.171941	0.0479776	0.167486	0.121385	0.145973	0.0829248	0.0684747	0.297918	0.0932392	0.0606509	0.400044	0.0796734	0.342353	0.302954	0.116797	0.237895	0.0109028	0.148155	0.678817	3.16212	2.776563
16660	-4084.461	-4080.983	-3.477773	0.3356311	0.166525	0.53352	0.677815	0.394169	0.262237	0.216272	0.127045	0.161831	0.110885	0.167486	0.091567	0.116313	0.0580211	0.0857211	0.320772	0.101324	0.0603615	0.370711	0.0611098	0.323854	0.308468	0.128239	0.239439	0.00862556	0.132349	0.651064	3.20796	3.083686
16670	-4083.611	-4079.712	-3.89837	0.308803	0.134478	0.613774	0.580655	0.38781	0.211355	0.223671	0.172731	0.296693	0.0280626	0.296904	0.0858017	0.0614264	0.0323847	0.0773304	0.29755	0.0802794	0.0352232	0.468665	0.0409522	0.325093	0.305809	0.135439	0.233658	0.00603652	0.111358	0.610294	3.27231	3.125746
16680	-4085.918	-4080.831	-5.086686	0.3116742	0.125713	0.54359	0.68293	0.476795	0.253368	0.269339	0.170994	0.213932	0.0990494	0.208202	0.152611	0.0376905	0.0103662	0.07626	0.289973	0.0699051	0.033084	0.46522	0.065558	0.359551	0.280431	0.113151	0.246867	0.00628998	0.113602	0.614897	3.26521	3.244577
16690	-4085.27	-4083.621	-1.648657	0.3638984	0.160184	0.514482	0.37167	0.363432	0.234701	0.231636	0.212493	0.291252	0.142492	0.208202	0.104029	0.0570815	0.00912092	0.0915937	0.30105	0.0780942	0.024906	0.458933	0.0454234	0.329953	0.30339	0.119722	0.246935	0.0118692	0.154321	0.689061	3.14475	2.900774
16700	-4087.225	-4083.145	-4.079883	0.3391122	0.141864	0.488175	0.571516	0.578789	0.25887	0.258497	0.11929	0.234205	0.0924122	0.142772	0.195986	0.0510383	0.0104822	0.0859317	0.262525	0.106194	0.0391692	0.445601	0.0605786	0.338212	0.291876	0.141837	0.228075	0.00899713	0.135069	0.656003	3.19993	3.143897
16710	-4090.239	-4086.405	-3.834101	0.3463605	0.257881	0.467592	0.526575	0.355971	0.233852	0.220071	0.13836	0.419008	0.12713	0.0495595	0.188685	0.11675	0.0178839	0.0813103	0.242019	0.0630102	0.0573797	0.513582	0.0426991	0.328863	0.28452	0.143212	0.243406	0.00979636	0.140723	0.666047	3.18343	3.119319
16720	-4081.654	-4076.648	-5.006006	0.3112819	0.172277	0.550417	0.62136	0.548072	0.228284	0.220071	0.136694	0.240197	0.133168	0.0495595	0.188685	0.0632748	0.0844498	0.0696182	0.203726	0.105285	0.0305337	0.563736	0.0271014	0.346873	0.299924	0.136105	0.217098	0.00625502	0.113295	0.614272	3.26618	3.236509
16730	-4085.799	-4079.419	-6.380154	0.2931065	0.20349	0.515273	0.605516	0.370156	0.304814	0.232431	0.174717	0.341579	0.247732	0.0376402	0.164005	0.127229	0.0493412	0.0576097	0.216738	0.0867921	0.0315335	0.58472	0.0226064	0.351294	0.303883	0.119633	0.22519	0.00475281	0.0991442	0.584042	3.31206	3.373924
16740	-4085.719	-4075.632	-10.08736	0.3032361	0.194119	0.698674	0.679865	0.476153	0.191641	0.263898	0.233099	0.238282	0.233589	0.0489525	0.241056	0.153676	0.0916384	0.0646643	0.227668	0.091169	0.042208	0.542633	0.0316581	0.351536	0.292327	0.132634	0.223502	0.00556148	0.107015	0.601198	3.28623	3.744645
16750	-4083.991	-4081.682	-2.309311	0.3120928	0.120394	0.577097	0.60157	0.308874	0.213488	0.244035	0.175902	0.251268	0.115582	0.0349738	0.100345	0.177888	0.0454239	0.0682634	0.289471	0.104001	0.0250785	0.45952	0.053666	0.331009	0.320921	0.109598	0.238473	0.00632741	0.113929	0.615563	3.26418	2.96684
16760	-4083.377	-4078.711	-4.66557	0.3509463	0.180398	0.577097	0.546292	0.41033	0.291074	0.211767	0.165162	0.313315	0.114762	0.00942745	0.158957	0.0700061	0.153878	0.0706226	0.253867	0.0999703	0.040254	0.49774	0.0375462	0.338273	0.281647	0.141816	0.238265	0.0103196	0.144291	0.672237	3.17315	3.202466
16770	-4086.183	-4080.472	-5.710899	0.3317722	0.162414	0.5043	0.632652	0.485561	0.204397	0.255724	0.154581	0.311001	0.107413	0.00338498	0.158957	0.13432	0.192295	0.0606717	0.283492	0.110758	0.0273296	0.466735	0.0510142	0.322231	0.300298	0.126238	0.251234	0.00822306	0.129331	0.645498	3.21695	3.306999
16780	-4084.264	-4081.307	-2.957269	0.3296626	0.120986	0.471071	0.608129	0.441153	0.225865	0.210106	0.133367	0.282691	0.0902999	0.0628329	0.223351	0.058257	0.103527	0.0833117	0.226298	0.092996	0.0408615	0.489822	0.0667111	0.376196	0.266332	0.123238	0.234234	0.00800725	0.127681	0.642414	3.2219	3.031636
16790	-4087.112	-4075.171	-11.94044	0.3257123	0.168338	0.561475	0.706165	0.658858	0.39815	0.279305	0.194394	0.299139	0.0708071	0.0685871	0.304472	0.148909	0.0713528	0.0592794	0.189613	0.0871621	0.0448088	0.585507	0.0336296	0.342187	0.29184	0.137635	0.228337	0.00761119	0.124589	0.636561	3.23124	3.929952
16800	-4093.584	-4086.27	-7.313612	0.2753189	0.217902	0.776767	0.48754	0.32783	0.26664	0.204241	0.203023	0.329112	0.241449	0.0172261	0.304472	0.0774073	0.0136599	0.0718914	0.191286	0.0835222	0.0330631	0.598613	0.0216245	0.348075	0.285795	0.144567	0.221563	0.00350721	0.0854907	0.55193	3.35907	3.46727
16810	-4087.988	-4078.886	-9.10213	0.2814464	0.202796	0.614874	0.712047	0.481249	0.218776	0.239612	0.183123	0.334316	0.134561	0.0263763	0.356788	0.0802273	0.0613766	0.0848724	0.17596	0.0867049	0.0257179	0.5851	0.0416452	0.32768	0.303265	0.142838	0.226216	0.00391124	0.0901635	0.563288	3.34264	3.646122
16820	-4085.416	-4077.84	-7.575898	0.2954674	0.171855	0.670191	0.637153	0.448801	0.266551	0.219968	0.108876	0.188759	0.169466	0.0922951	0.276467	0.135839	0.107279	0.0773685	0.220966	0.0662243	0.0638004	0.512424	0.0592173	0.349788	0.290329	0.132178	0.227705	0.00493484	0.100974	0.588112	3.30598	3.493498
16830	-4090.392	-4082.778	-7.613136	0.3203132	0.221943	0.452915	0.562708	0.433109	0.385353	0.214784	0.132679	0.348609	0.135872	0.0625147	0.187241	0.278601	0.0808922	0.0912657	0.226467	0.0975854	0.0703213	0.49989	0.0144711	0.34319	0.282487	0.13618	0.238143	0.00708703	0.120361	0.628391	3.24416	3.497222
16840	-4084.691	-4078.27	-6.420942	0.3583116	0.201267	0.542506	0.556206	0.433109	0.287122	0.250705	0.230757	0.274501	0.135869	0.0370988	0.205638	0.188879	0.0343461	0.0703733	0.205718	0.107172	0.0640001	0.529783	0.0229543	0.357216	0.27692	0.136972	0.228892	0.0111879	0.150004	0.681921	3.15689	3.378003
16850	-4081.082	-4080.533	-0.5490157	0.4249162	0.13901	0.541615	0.47458	0.396372	0.217163	0.231449	0.113154	0.23223	0.0642386	0.0650046	0.205638	0.0540311	0.0563254	0.0996673	0.213937	0.0687163	0.0633812	0.518196	0.0361021	0.332465	0.286631	0.143582	0.237322	0.020467	0.200111	0.756894	3.02253	2.79081
16860	-4080.015	-4080.958	0.943346	0.3311612	0.147126	0.392511	0.550869	0.362342	0.162765	0.209302	0.144133	0.193272	0.11553	0.0384451	0.121041	0.126544	0.0776947	0.0828596	0.197484	0.096567	0.083283	0.512805	0.0270008	0.347155	0.286994	0.133348	0.232503	0.00816025	0.128853	0.644607	3.21838	2.641574
16870	-4084.448	-4082.61	-1.838049	0.4067235	0.134065	0.661919	0.466157	0.351197	0.222325	0.170232	0.175975	0.272066	0.14566	0.0353243	0.193492	0.0337036	0.0575973	0.106265	0.243459	0.104402	0.0550796	0.443135	0.0476592	0.334882	0.282351	0.13998	0.242787	0.0176962	0.186761	0.738455	3.05709	2.919714
16880	-4084.145	-4085.682	1.537443	0.3980647	0.158135	0.451961	0.499168	0.37209	0.268218	0.152747	0.126588	0.187088	0.099953	0.0234167	0.188761	0.0389345	0.0151042	0.104332	0.349684	0.0890418	0.0271074	0.357579	0.0722566	0.331613	0.311572	0.118131	0.238684	0.0164362	0.180309	0.729178	3.07408	2.582164
16890	-4089.906	-4084.518	-5.387757	0.3031653	0.144498	0.581742	0.605441	0.335014	0.403515	0.242459	0.217767	0.223205	0.172843	0.034297	0.1624	0.0987403	0.0527628	0.0598011	0.28701	0.0938737	0.0508747	0.412737	0.0957043	0.337056	0.310863	0.110581	0.2415	0.00555558	0.10696	0.60108	3.2864	3.274684
16900	-4087.443	-4083.172	-4.271708	0.2928557	0.183591	0.581742	0.557598	0.403489	0.214045	0.1823	0.245544	0.262378	0.107778	0.0735621	0.255557	0.0712742	0.0242205	0.078684	0.247213	0.0862362	0.0723646	0.49351	0.0219916	0.353203	0.300527	0.126414	0.219856	0.0047337	0.09895	0.583607	3.31271	3.163079
16910	-4082.067	-4080.263	-1.804806	0.3161513	0.151745	0.432762	0.582645	0.350764	0.316212	0.147647	0.103688	0.212894	0.0501338	0.0959539	0.287081	0.0921103	0.0927534	0.0931767	0.247794	0.0785512	0.0461838	0.497612	0.036682	0.333754	0.296175	0.137762	0.232308	0.00669661	0.117104	0.621956	3.25424	2.916389
16920	-4087.661	-4079.765	-7.895472	0.3286233	0.209522	0.647826	0.679641	0.429972	0.238113	0.293213	0.13747	0.32093	0.0960014	0.0329046	0.282176	0.027064	0.130623	0.0644491	0.236577	0.103547	0.0420028	0.511885	0.0415393	0.332895	0.295413	0.142927	0.228765	0.00790202	0.126867	0.640884	3.22435	3.525456
16930	-4084.317	-4079.019	-5.297706	0.2867009	0.171045	0.623567	0.616468	0.46251	0.35633	0.142803	0.142766	0.162811	0.0667015	0.00448662	0.282176	0.118683	0.115332	0.0637678	0.269413	0.106256	0.0517078	0.482252	0.026603	0.335681	0.3062	0.124272	0.233847	0.00427866	0.0941978	0.572777	3.32875	3.265679
16940	-4083.687	-4081.888	-1.799167	0.3659892	0.15351	0.482387	0.470504	0.429545	0.217836	0.187685	0.165067	0.16978	0.0897699	0.0237014	0.291091	0.0788144	0.156136	0.0783334	0.256	0.104671	0.0373385	0.503387	0.0202694	0.348835	0.285817	0.130267	0.235082	0.012129	0.155932	0.691689	3.14025	2.915825
16950	-4088.98	-4094.819	5.839308	0.358723	0.110843	0.41233	0.276915	0.348018	0.167228	0.178401	0.12132	0.178758	0.0496341	0.0174804	0.0664318	0.112294	0.112325	0.0806149	0.227777	0.150029	0.0503338	0.457028	0.0342176	0.313123	0.313971	0.158546	0.21436	0.0112374	0.150322	0.682452	3.15599	2.151978
16960	-4083.853	-4082.248	-1.604242	0.3910534	0.157121	0.575435	0.550631	0.392614	0.197931	0.154291	0.140064	0.238582	0.104555	0.0560297	0.226498	0.0452403	0.0573412	0.0969234	0.231759	0.104934	0.0446419	0.508431	0.0133108	0.328263	0.309315	0.127223	0.235198	0.0154452	0.175042	0.721415	3.0881	2.896333
16970	-4081.454	-4081.399	-0.05473791	0.3606772	0.162197	0.388843	0.398491	0.398365	0.264001	0.19598	0.173274	0.238582	0.206143	0.0418146	0.100748	0.158401	0.0145428	0.0925096	0.188841	0.104485	0.0420162	0.550379	0.0217693	0.329308	0.287766	0.142146	0.24078	0.011474	0.151834	0.684965	3.15173	2.741383
16980	-4088.185	-4086.133	-2.052343	0.3620838	0.162197	0.392427	0.567557	0.381723	0.25457	0.266683	0.156271	0.340853	0.192734	0.017645	0.153214	0.052097	0.00317224	0.117233	0.202578	0.0726351	0.0221084	0.516365	0.0690806	0.343721	0.295083	0.125063	0.236132	0.0116458	0.15292	0.686761	3.14867	2.941143
16990	-4086.382	-4086.014	-0.3683122	0.3458976	0.18786	0.538881	0.595881	0.382836	0.164175	0.13484	0.111191	0.183248	0.124004	0.0359106	0.175548	0.0914322	0.0469316	0.136673	0.204796	0.0814433	0.0504256	0.50298	0.0236822	0.33816	0.270453	0.150844	0.240544	0.0097443	0.140362	0.665415	3.18448	2.77274
17000	-4095.06	-4088.581	-6.479801	0.3200196	0.186299	0.431744	0.503245	0.609164	0.380435	0.24164	0.155319	0.203117	0.181424	0.0111886	0.287846	0.139903	0.0525654	0.105927	0.332693	0.082308	0.0339599	0.429592	0.0155194	0.354563	0.285461	0.106552	0.253424	0.0070591	0.120132	0.627941	3.24487	3.383889
17010	-4091.235	-4083.971	-7.264216	0.2809775	0.150622	0.422736	0.631993	0.40161	0.24849	0.215173	0.218034	0.307721	0.253559	0.0829666	0.278143	0.23535	0.015934	0.0660304	0.309279	0.0854385	0.0584429	0.44865	0.0321593	0.332441	0.301369	0.120231	0.245959	0.0038794	0.0898046	0.56243	3.34389	3.46233
17020	-4085.982	-4078.013	-7.9691	0.3099359	0.206902	0.657364	0.559052	0.531379	0.332236	0.295193	0.112073	0.341815	0.0466056	0.147744	0.182845	0.0804857	0.0391239	0.0555944	0.232744	0.111374	0.0372486	0.483709	0.0793293	0.347419	0.303006	0.124852	0.224723	0.00613585	0.112243	0.612118	3.2695	3.532819
17030	-4087.114	-4081.475	-5.639548	0.3433796	0.205713	0.616699	0.6048	0.467702	0.198635	0.209574	0.147118	0.327448	0.0988999	0.152309	0.0739952	0.117903	0.0790677	0.0685103	0.166169	0.0849785	0.0530015	0.607028	0.0203127	0.342101	0.285204	0.145081	0.227614	0.00946352	0.1384	0.661955	3.19018	3.299864
17040	-4081.015	-4078.483	-2.532124	0.2768789	0.158037	0.518042	0.540236	0.391587	0.263686	0.247425	0.171004	0.223342	0.0200125	0.0717096	0.207073	0.0983397	0.0786277	0.0884946	0.189876	0.0757542	0.041424	0.573516	0.0309348	0.342389	0.298805	0.142254	0.216552	0.00360758	0.0866768	0.554852	3.35486	2.989121
17050	-4089.008	-4083.163	-5.844479	0.3235783	0.181345	0.683295	0.571879	0.439494	0.176491	0.23832	0.153438	0.209646	0.0273624	0.263324	0.182693	0.112632	0.0804375	0.0992681	0.193471	0.128675	0.0425514	0.521753	0.0142809	0.345419	0.286613	0.141591	0.226377	0.00740164	0.122918	0.633355	3.23633	3.320357
17060	-4083.137	-4084.461	1.323992	0.364543	0.121873	0.38988	0.438679	0.461124	0.193005	0.1823	0.126914	0.11622	0.104526	0.0700919	0.234082	0.112632	0.0521813	0.0822372	0.177945	0.119202	0.0483796	0.54892	0.0233154	0.340954	0.279628	0.144874	0.234543	0.011949	0.154818	0.689874	3.14336	2.60351
17070	-4085.103	-4084.832	-0.270796	0.4007309	0.172596	0.450459	0.343439	0.423157	0.227532	0.244755	0.109709	0.220677	0.071203	0.094829	0.252591	0.104476	0.0475661	0.0775566	0.225345	0.0849819	0.0604196	0.539628	0.0120687	0.337291	0.284485	0.143317	0.234907	0.01682	0.182302	0.73207	3.06881	2.762988
17080	-4081.619	-4083.301	1.682793	0.3341706	0.12527	0.361941	0.347183	0.327652	0.24005	0.198619	0.122273	0.229486	0.0557356	0.184096	0.179578	0.141944	0.0538009	0.113699	0.197472	0.104707	0.0482286	0.521839	0.014054	0.331771	0.280844	0.144927	0.242458	0.00847205	0.131207	0.648968	3.21135	2.567629
